code_module,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_submitted,is_banked,score,assessment_type,date,weight,sum_click
FFF,M,Ireland,Lower Than A Level,30-40%,0-35,0,120,N,Pass,215.0,0.0,91.0,CMA,227.0,0.0,6774.0
BBB,F,South West Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,18.0,0.0,48.0,TMA,19.0,5.0,320.0
CCC,M,South West Region,No Formal quals,20-30%,0-35,0,60,N,Pass,209.0,0.0,54.0,CMA,207.0,8.0,2882.0
BBB,F,North Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,88.0,0.0,77.0,TMA,89.0,18.0,984.0
FFF,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,23.0,0.0,94.0,TMA,24.0,12.5,2434.0
FFF,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,220.0,0.0,74.0,CMA,241.0,0.0,2163.0
BBB,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,168.0,0.0,80.0,CMA,166.0,1.0,2848.0
FFF,M,South West Region,Lower Than A Level,70-80%,35-55,0,120,N,Pass,135.0,0.0,90.0,TMA,136.0,25.0,9464.0
DDD,F,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,158.0,0.0,76.0,TMA,151.0,15.0,939.0
BBB,F,South East Region,Lower Than A Level,20-30%,0-35,1,60,N,Pass,44.0,0.0,62.0,TMA,54.0,10.0,1227.0
BBB,F,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,129.0,0.0,74.0,TMA,131.0,18.0,1104.0
DDD,M,South East Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,123.0,0.0,76.0,TMA,123.0,20.0,1564.0
CCC,M,North Western Region,Lower Than A Level,0-10%,0-35,0,30,N,Pass,69.0,0.0,92.0,CMA,67.0,7.0,4193.0
FFF,F,South East Region,A Level or Equivalent,90-100%,35-55,0,120,N,Pass,35.0,0.0,97.0,CMA,241.0,0.0,5111.0
CCC,M,East Anglian Region,HE Qualification,30-40%,0-35,0,60,N,Pass,46.0,0.0,82.0,TMA,47.0,12.5,4037.0
FFF,F,North Region,No Formal quals,30-40%,0-35,0,60,N,Pass,51.0,0.0,74.0,TMA,52.0,12.5,9534.0
FFF,M,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,95.0,0.0,91.0,CMA,227.0,0.0,4401.0
AAA,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,121.0,0.0,78.0,TMA,117.0,20.0,1368.0
CCC,M,South East Region,No Formal quals,20-30%,0-35,0,60,N,Pass,245.0,0.0,98.0,Exam,128.2432009680228,100.0,1808.0
DDD,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,116.0,0.0,34.0,TMA,116.0,20.0,998.0
BBB,F,North Region,Lower Than A Level,30-40%,0-35,1,60,N,Pass,133.0,0.0,80.0,CMA,131.0,1.0,3874.0
EEE,M,South Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,156.0,0.0,75.0,TMA,158.0,22.0,2887.0
BBB,F,Wales,HE Qualification,20-30%,35-55,0,60,N,Pass,82.0,0.0,71.0,TMA,82.0,18.0,183.0
FFF,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,90,Y,Pass,54.0,0.0,92.0,CMA,241.0,0.0,5440.0
CCC,F,Scotland,Lower Than A Level,30-40%,0-35,0,30,Y,Pass,209.0,0.0,54.0,CMA,207.0,8.0,659.0
CCC,M,Scotland,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,123.0,0.0,94.0,TMA,124.0,28.0,10214.0
FFF,M,Wales,Lower Than A Level,60-70%,35-55,1,120,N,Pass,195.0,0.0,95.0,CMA,222.0,0.0,5790.0
FFF,F,North Region,Post Graduate Qualification,30-40%,35-55,0,60,N,Pass,198.0,0.0,88.0,CMA,222.0,0.0,4306.0
FFF,M,South East Region,Lower Than A Level,30-40%,0-35,1,180,N,Pass,25.0,0.0,65.0,CMA,227.0,0.0,1986.0
FFF,M,Ireland,Lower Than A Level,30-40%,35-55,0,90,N,Pass,77.0,0.0,91.0,CMA,227.0,0.0,3191.0
FFF,F,West Midlands Region,Lower Than A Level,80-90%,0-35,0,120,N,Pass,33.0,0.0,93.0,CMA,236.0,0.0,8101.0
AAA,M,Scotland,HE Qualification,80-90%,35-55,0,60,N,Pass,54.0,0.0,75.0,TMA,54.0,20.0,6965.0
DDD,F,South West Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,173.0,0.0,61.0,CMA,170.0,3.0,1079.0
FFF,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,199.0,0.0,89.0,CMA,222.0,0.0,6513.0
FFF,M,Ireland,HE Qualification,50-60%,0-35,1,90,N,Pass,236.0,0.0,38.0,CMA,236.0,0.0,1639.0
FFF,M,East Anglian Region,Lower Than A Level,90-100%,0-35,2,60,N,Pass,23.0,0.0,84.0,TMA,19.0,12.5,928.0
GGG,F,London Region,A Level or Equivalent,60-70%,35-55,0,30,N,Pass,94.0,0.0,80.0,CMA,229.0,0.0,776.0
DDD,M,South East Region,Lower Than A Level,50-60%,0-35,0,90,N,Pass,31.0,0.0,60.0,TMA,32.0,9.0,1348.0
FFF,M,West Midlands Region,Lower Than A Level,70-80%,35-55,1,60,N,Pass,143.0,0.0,59.0,TMA,136.0,25.0,7400.0
FFF,F,Scotland,HE Qualification,20-30%,0-35,0,60,N,Pass,51.0,0.0,70.0,TMA,52.0,12.5,4300.0
GGG,F,South East Region,Lower Than A Level,40-50%,35-55,0,30,Y,Pass,124.0,0.0,100.0,CMA,222.0,0.0,1697.0
FFF,M,South West Region,A Level or Equivalent,20-30%,0-35,0,150,N,Pass,26.0,0.0,72.0,TMA,47.0,12.5,1328.0
FFF,M,East Midlands Region,A Level or Equivalent,90-100%,35-55,0,120,N,Pass,110.0,0.0,93.0,CMA,241.0,0.0,3886.0
CCC,M,South Region,Lower Than A Level,80-90%,0-35,1,90,N,Pass,219.0,0.0,96.0,CMA,214.0,8.0,4608.0
FFF,F,North Region,HE Qualification,30-40%,0-35,0,60,N,Pass,182.0,0.0,68.0,CMA,236.0,0.0,4328.0
CCC,M,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,100.0,0.0,93.0,TMA,109.0,22.0,2801.0
FFF,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,220.0,0.0,80.0,CMA,236.0,0.0,1981.0
CCC,M,London Region,HE Qualification,30-40%,0-35,0,120,N,Pass,52.0,0.0,96.0,TMA,52.0,12.5,4259.0
CCC,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,69.0,0.0,94.0,CMA,67.0,7.0,5508.0
DDD,F,Wales,Lower Than A Level,70-80%,0-35,0,60,Y,Pass,73.0,0.0,88.0,TMA,62.0,10.0,1418.0
FFF,M,South East Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,169.0,0.0,96.0,TMA,173.0,25.0,3017.0
FFF,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,96.0,0.0,84.0,CMA,227.0,0.0,4515.0
FFF,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,90,N,Pass,229.0,0.0,80.0,CMA,236.0,0.0,3035.0
FFF,M,London Region,A Level or Equivalent,60-70%,0-35,1,150,N,Pass,101.0,0.0,82.0,CMA,236.0,0.0,2774.0
BBB,F,Wales,No Formal quals,30-40%,35-55,0,120,N,Pass,19.0,0.0,1.0,TMA,19.0,0.0,3717.0
DDD,F,London Region,HE Qualification,20-30%,35-55,0,60,N,Pass,152.0,0.0,94.0,CMA,149.0,4.0,1332.0
BBB,F,Ireland,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,200.0,0.0,60.0,CMA,194.0,1.0,144.0
BBB,F,North Western Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,119.0,0.0,100.0,CMA,117.0,1.0,3132.0
DDD,M,Scotland,A Level or Equivalent,0-10%,35-55,1,180,N,Pass,115.0,0.0,67.0,TMA,116.0,15.0,1687.0
GGG,F,South Region,Lower Than A Level,90-100%,35-55,0,30,N,Pass,149.0,0.0,100.0,CMA,229.0,0.0,621.0
DDD,M,South East Region,A Level or Equivalent,60-70%,35-55,1,90,N,Pass,25.0,0.0,93.0,CMA,23.0,2.0,1764.0
BBB,F,East Anglian Region,Lower Than A Level,90-100%,0-35,0,90,N,Pass,102.0,0.0,80.0,CMA,96.0,1.0,190.0
BBB,F,Ireland,Lower Than A Level,80-90%,35-55,0,60,N,Pass,29.0,0.0,100.0,TMA,19.0,0.0,544.0
FFF,M,Ireland,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,245.0,0.0,54.0,Exam,128.2432009680228,100.0,2724.0
DDD,M,South Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,194.0,0.0,60.0,TMA,195.0,25.0,1355.0
FFF,M,Ireland,A Level or Equivalent,70-80%,35-55,0,120,N,Pass,238.0,0.0,73.0,CMA,236.0,0.0,3692.0
FFF,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,90,N,Pass,10.0,0.0,93.0,CMA,241.0,0.0,2127.0
FFF,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,60,Y,Pass,13.0,0.0,77.0,CMA,227.0,0.0,3735.0
DDD,M,Scotland,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,117.0,0.0,95.0,CMA,114.0,4.0,4553.0
BBB,F,Ireland,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,17.0,0.0,76.0,TMA,19.0,5.0,6229.0
FFF,F,South West Region,A Level or Equivalent,0-10%,0-35,0,120,Y,Pass,233.0,0.0,93.0,CMA,241.0,0.0,3039.0
FFF,M,London Region,Lower Than A Level,10-20,0-35,0,120,Y,Pass,32.0,0.0,80.0,TMA,32.0,9.0,4168.0
BBB,M,Wales,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,15.0,0.0,1.0,TMA,19.0,0.0,621.0
DDD,M,Wales,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,208.0,0.0,69.0,TMA,200.0,22.0,3782.0
DDD,F,East Midlands Region,Lower Than A Level,10-20,35-55,1,120,N,Pass,81.0,0.0,89.0,CMA,79.0,3.0,2234.0
FFF,M,South West Region,HE Qualification,40-50%,35-55,0,60,N,Pass,130.0,0.0,87.0,CMA,222.0,0.0,4237.0
FFF,M,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,238.0,0.0,81.0,CMA,241.0,0.0,4465.0
BBB,F,North Western Region,A Level or Equivalent,10-20,0-35,0,60,Y,Pass,84.0,0.0,80.0,CMA,82.0,1.0,739.0
DDD,M,East Midlands Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,49.0,0.0,90.0,TMA,53.0,12.5,1902.0
CCC,M,London Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,21.0,0.0,89.0,CMA,18.0,2.0,4588.0
GGG,F,East Midlands Region,Lower Than A Level,10-20,35-55,0,30,Y,Pass,94.0,0.0,100.0,CMA,229.0,0.0,1740.0
FFF,M,South Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,229.0,0.0,77.0,CMA,236.0,0.0,900.0
GGG,F,Yorkshire Region,Lower Than A Level,80-90%,35-55,0,30,N,Pass,171.0,0.0,78.0,TMA,173.0,0.0,885.0
CCC,F,South East Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,147.0,0.0,100.0,CMA,144.0,8.0,3731.0
DDD,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,Y,Pass,53.0,0.0,66.0,TMA,53.0,12.5,999.0
BBB,F,South East Region,A Level or Equivalent,60-70%,0-35,1,60,N,Pass,210.0,0.0,100.0,CMA,208.0,1.0,495.0
FFF,F,Scotland,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,212.0,0.0,72.0,CMA,227.0,0.0,6392.0
DDD,M,North Western Region,HE Qualification,0-10%,35-55,1,60,N,Pass,20.0,0.0,95.0,TMA,20.0,5.0,1244.0
FFF,M,North Western Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,123.0,0.0,87.0,CMA,241.0,0.0,4898.0
BBB,F,North Western Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,160.0,0.0,93.0,TMA,152.0,35.0,2582.0
FFF,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,23.0,0.0,88.0,TMA,24.0,12.5,3080.0
FFF,M,Wales,A Level or Equivalent,90-100%,35-55,0,90,N,Pass,160.0,0.0,94.0,TMA,166.0,25.0,2613.0
BBB,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,19.0,0.0,1.0,TMA,19.0,0.0,1409.0
CCC,F,Scotland,A Level or Equivalent,0-10%,0-35,0,120,Y,Pass,24.0,0.0,86.0,TMA,24.0,12.5,4062.0
BBB,F,East Anglian Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass,102.0,0.0,100.0,CMA,96.0,1.0,442.0
EEE,M,North Western Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,166.0,0.0,72.0,TMA,166.0,28.0,4586.0
DDD,M,North Region,HE Qualification,30-40%,35-55,0,60,N,Pass,54.0,0.0,100.0,CMA,51.0,3.0,816.0
BBB,F,South East Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,15.0,0.0,1.0,TMA,19.0,0.0,906.0
BBB,F,Wales,Lower Than A Level,90-100%,35-55,0,60,N,Pass,150.0,0.0,72.0,TMA,152.0,35.0,1312.0
FFF,M,North Region,A Level or Equivalent,30-40%,35-55,0,60,Y,Pass,91.0,0.0,93.0,CMA,241.0,0.0,3663.0
DDD,M,Scotland,A Level or Equivalent,10-20,0-35,1,150,Y,Pass,117.0,0.0,55.0,CMA,114.0,4.0,2785.0
FFF,M,Wales,HE Qualification,70-80%,0-35,0,60,N,Pass,220.0,0.0,69.0,CMA,236.0,0.0,1368.0
FFF,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,90,N,Pass,161.0,0.0,83.0,CMA,222.0,0.0,4662.0
CCC,F,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,68.0,0.0,83.0,TMA,68.0,28.0,2978.0
EEE,M,Scotland,HE Qualification,10-20,0-35,1,60,N,Pass,66.0,0.0,96.0,TMA,68.0,28.0,2906.0
FFF,M,Wales,A Level or Equivalent,80-90%,0-35,0,180,N,Pass,236.0,0.0,71.0,CMA,236.0,0.0,2515.0
AAA,F,North Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,17.0,0.0,65.0,TMA,19.0,10.0,2121.0
GGG,F,West Midlands Region,Lower Than A Level,80-90%,0-35,0,30,N,Pass,114.0,0.0,84.0,TMA,117.0,0.0,549.0
BBB,F,Scotland,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,168.0,0.0,60.0,CMA,166.0,1.0,1004.0
GGG,F,Scotland,A Level or Equivalent,50-60%,0-35,0,30,N,Pass,151.0,0.0,100.0,CMA,229.0,0.0,728.0
FFF,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,90,N,Pass,234.0,0.0,93.0,CMA,236.0,0.0,3925.0
CCC,M,South East Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,157.0,0.0,47.0,TMA,158.0,20.0,2694.0
CCC,M,London Region,Post Graduate Qualification,10-20,35-55,0,120,N,Pass,202.0,0.0,94.0,TMA,200.0,22.0,3038.0
DDD,M,East Anglian Region,Lower Than A Level,50-60%,35-55,2,60,N,Pass,34.0,0.0,71.0,TMA,25.0,10.0,1015.0
BBB,F,West Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,168.0,0.0,80.0,CMA,166.0,1.0,757.0
DDD,M,Wales,HE Qualification,10-20,35-55,0,120,N,Pass,173.0,0.0,67.0,CMA,170.0,3.0,3796.0
BBB,F,South East Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,92.0,0.0,87.0,TMA,96.0,18.0,1320.0
DDD,M,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,111.0,0.0,100.0,TMA,111.0,25.0,459.0
BBB,F,Wales,HE Qualification,70-80%,35-55,0,60,N,Pass,97.0,0.0,84.0,TMA,96.0,18.0,822.0
CCC,M,Yorkshire Region,HE Qualification,30-40%,0-35,0,60,N,Pass,20.0,0.0,60.0,CMA,18.0,2.0,1148.0
FFF,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,164.0,0.0,83.0,TMA,166.0,25.0,3247.0
CCC,M,Scotland,A Level or Equivalent,0-10%,0-35,0,30,N,Pass,69.0,0.0,56.0,CMA,67.0,7.0,765.0
CCC,M,South West Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,189.0,0.0,78.0,CMA,227.0,0.0,10919.0
DDD,F,North Western Region,Lower Than A Level,0-10%,0-35,0,150,N,Pass,165.0,0.0,72.0,TMA,165.0,20.0,954.0
BBB,F,South West Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,49.0,0.0,80.0,CMA,47.0,1.0,620.0
BBB,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,43.0,0.0,65.0,TMA,47.0,18.0,287.0
DDD,M,North Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,207.0,0.0,87.0,TMA,207.0,20.0,3295.0
DDD,M,North Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass,81.0,0.0,87.0,TMA,81.0,12.5,1464.0
BBB,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,208.0,0.0,80.0,TMA,208.0,18.0,1127.0
CCC,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,Pass,147.0,0.0,69.0,CMA,144.0,8.0,2549.0
FFF,M,North Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,135.0,0.0,85.0,TMA,136.0,25.0,3397.0
GGG,F,North Region,A Level or Equivalent,10-20,0-35,0,30,N,Pass,213.0,0.0,100.0,CMA,229.0,0.0,610.0
BBB,M,South Region,HE Qualification,80-90%,0-35,0,120,N,Pass,126.0,0.0,100.0,CMA,124.0,1.0,501.0
FFF,M,South West Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,16.0,0.0,92.0,TMA,19.0,12.5,8229.0
BBB,F,Ireland,Lower Than A Level,30-40%,0-35,1,120,N,Pass,19.0,0.0,56.0,TMA,19.0,5.0,157.0
FFF,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,184.0,0.0,85.0,CMA,241.0,0.0,2751.0
CCC,M,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,95.0,0.0,78.0,CMA,227.0,0.0,14890.0
GGG,F,East Midlands Region,Lower Than A Level,40-50%,35-55,0,30,N,Pass,130.0,0.0,80.0,CMA,222.0,0.0,546.0
DDD,F,South West Region,HE Qualification,30-40%,35-55,0,130,N,Pass,25.0,0.0,91.0,TMA,25.0,10.0,1559.0
EEE,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,89.0,0.0,73.0,TMA,68.0,28.0,684.0
DDD,M,London Region,A Level or Equivalent,20-30%,35-55,0,120,N,Pass,162.0,0.0,83.0,TMA,146.0,25.0,529.0
FFF,F,South East Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,216.0,0.0,75.0,CMA,222.0,0.0,3286.0
BBB,F,South West Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,131.0,0.0,85.0,TMA,131.0,18.0,336.0
FFF,M,London Region,No Formal quals,10-20,35-55,0,90,N,Pass,216.0,0.0,83.0,CMA,227.0,0.0,6915.0
FFF,M,Wales,A Level or Equivalent,80-90%,0-35,1,120,N,Pass,215.0,0.0,82.0,CMA,222.0,0.0,3617.0
DDD,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,1,90,N,Pass,23.0,0.0,39.0,TMA,25.0,10.0,4591.0
BBB,M,Ireland,Lower Than A Level,60-70%,0-35,0,60,N,Pass,180.0,0.0,75.0,TMA,159.0,18.0,734.0
GGG,F,North Western Region,A Level or Equivalent,10-20,0-35,0,30,N,Pass,217.0,0.0,80.0,CMA,229.0,0.0,255.0
FFF,M,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,178.0,0.0,77.0,CMA,227.0,0.0,3631.0
DDD,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,104.0,0.0,92.0,TMA,116.0,15.0,7058.0
CCC,M,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,21.0,0.0,78.0,TMA,25.0,10.0,3902.0
FFF,F,Scotland,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,194.0,0.0,74.0,CMA,227.0,0.0,3821.0
BBB,F,West Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,109.0,0.0,69.0,TMA,110.0,20.0,3874.0
BBB,F,Wales,HE Qualification,90-100%,0-35,0,60,N,Pass,82.0,0.0,75.0,TMA,82.0,18.0,611.0
FFF,M,South West Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,72.0,0.0,86.0,CMA,241.0,0.0,3930.0
FFF,F,East Anglian Region,HE Qualification,40-50%,35-55,0,60,N,Pass,140.0,0.0,81.0,CMA,227.0,0.0,6307.0
DDD,F,Scotland,HE Qualification,40-50%,0-35,0,60,N,Pass,236.0,0.0,100.0,Exam,241.0,100.0,1649.0
BBB,F,Wales,Lower Than A Level,40-50%,0-35,0,60,N,Pass,47.0,0.0,75.0,TMA,47.0,18.0,3793.0
CCC,M,North Western Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,147.0,0.0,85.0,CMA,144.0,8.0,6940.0
FFF,F,London Region,A Level or Equivalent,70-80%,35-55,0,90,N,Pass,165.0,0.0,87.0,TMA,166.0,25.0,6777.0
BBB,F,London Region,Lower Than A Level,20-30%,0-35,2,60,N,Pass,149.0,0.0,73.0,TMA,152.0,35.0,830.0
FFF,M,London Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,217.0,0.0,75.0,CMA,222.0,0.0,2804.0
FFF,M,North Western Region,A Level or Equivalent,30-40%,0-35,4,120,N,Pass,52.0,0.0,90.0,TMA,52.0,12.5,4016.0
CCC,M,North Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,46.0,0.0,92.0,TMA,47.0,12.5,9565.0
CCC,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,139.0,0.0,88.0,CMA,137.0,8.0,2312.0
FFF,M,Scotland,A Level or Equivalent,20-30%,0-35,0,150,N,Pass,195.0,0.0,76.0,CMA,227.0,0.0,1726.0
EEE,M,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,36.0,0.0,88.0,TMA,32.0,9.0,2634.0
BBB,F,South Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,186.0,0.0,72.0,TMA,187.0,18.0,549.0
FFF,M,South East Region,A Level or Equivalent,70-80%,35-55,0,90,N,Pass,207.0,0.0,86.0,CMA,236.0,0.0,3885.0
BBB,F,South West Region,HE Qualification,30-40%,35-55,0,120,N,Pass,126.0,0.0,100.0,CMA,124.0,1.0,1143.0
BBB,M,West Midlands Region,HE Qualification,10-20,0-35,0,60,N,Pass,151.0,0.0,69.0,TMA,152.0,35.0,1030.0
BBB,F,South East Region,HE Qualification,80-90%,35-55,0,60,N,Pass,45.0,0.0,78.0,TMA,54.0,10.0,1315.0
CCC,M,London Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,27.0,0.0,100.0,TMA,32.0,9.0,5723.0
CCC,M,Wales,HE Qualification,40-50%,0-35,0,60,N,Pass,32.0,0.0,91.0,TMA,33.0,16.0,2722.0
CCC,M,South Region,HE Qualification,90-100%,35-55,0,90,Y,Pass,237.0,0.0,89.0,CMA,241.0,0.0,2964.0
DDD,M,South East Region,A Level or Equivalent,30-40%,0-35,0,150,N,Pass,147.0,0.0,31.0,TMA,146.0,25.0,993.0
EEE,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,30,N,Pass,210.0,0.0,75.0,CMA,222.0,0.0,10168.0
BBB,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,170.0,0.0,86.0,TMA,166.0,18.0,814.0
BBB,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,210.0,0.0,100.0,CMA,208.0,1.0,1115.0
FFF,M,South West Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,199.0,0.0,74.0,TMA,199.0,25.0,3546.0
DDD,F,Scotland,HE Qualification,50-60%,55<=,0,60,N,Pass,81.0,0.0,89.0,CMA,79.0,3.0,743.0
DDD,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,23.0,0.0,94.0,TMA,25.0,10.0,1154.0
FFF,M,Wales,Lower Than A Level,50-60%,0-35,1,180,N,Pass,236.0,0.0,87.0,CMA,241.0,0.0,2138.0
CCC,M,London Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,147.0,0.0,81.0,CMA,144.0,8.0,2275.0
BBB,F,West Midlands Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass,15.0,0.0,69.0,TMA,19.0,5.0,715.0
FFF,F,East Anglian Region,Lower Than A Level,70-80%,0-35,1,120,N,Pass,207.0,0.0,79.0,CMA,222.0,0.0,3869.0
BBB,F,East Anglian Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass,25.0,0.0,85.0,TMA,19.0,5.0,442.0
EEE,M,West Midlands Region,Lower Than A Level,80-90%,35-55,0,120,N,Pass,27.0,0.0,79.0,TMA,33.0,16.0,6917.0
FFF,M,West Midlands Region,Lower Than A Level,50-60%,0-35,1,180,N,Pass,139.0,0.0,46.0,TMA,131.0,25.0,6127.0
FFF,M,London Region,A Level or Equivalent,20-30%,0-35,0,90,N,Pass,230.0,0.0,80.0,CMA,236.0,0.0,1105.0
BBB,F,Ireland,Lower Than A Level,30-40%,0-35,0,60,N,Pass,131.0,0.0,76.0,TMA,131.0,18.0,862.0
